id,name,depth,products,our_path,has_qualifier,passA_verdict,passA_score,passA_n_candidates,passA_shopify,passB_verdict,passB_score,passB_tier,passB_scope,passB_n_candidates,passB_shopify_id,passB_shopify,passB_shopify_en,passB_level,passB_is_leaf,passB_ancestor_level_match,passB_n_attrs,passB_attrs,passB_nearest_miss
92,BERAS,3,9,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Bijian, Beras & Sereal > Beras",EXACT,1.0,exact-raw,vertical,1,fb-2-11-9,"Makanan, Minuman & Tembakau > Item Makanan > Bijian, Beras & Sereal > Beras","Food, Beverages & Tobacco > Food Items > Grains, Rice & Cereal > Rice",3,True,False,5,Informasi alergen | Preferensi diet | Metode pengolahan beras | Varietas padi | Persyaratan penyimpanan,
109,DAGING SAPI SEGAR,3,9,Makanan dan Minuman > FRESH > DAGING SAPI SEGAR,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Daging, Makanan Laut & Telur > Daging > Daging Segar & Beku"
184,BRACKET DINDING UNTUK TV,3,9,Perbaikan Rumah > PERLENGKAPAN PERBAIKAN RUMAH > BRACKET DINDING UNTUK TV,False,UNMAPPED,0.25,23,,UNMAPPED,0.25,,global,23,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Barang Koleksi > Koleksi Olahraga > Aksesori Kipas Olahraga > Stiker Dinding
251,VAS BUNGA,3,9,"Hobi, Ibadah, dan Olahraga > BERKEBUN > VAS BUNGA",False,FUZZY,0.667,1,Rumah & Taman > Dekorasi > Vas > Vas Bunga Kecil,FUZZY,0.667,fuzzy-raw,global,1,hg-3-67-1,Rumah & Taman > Dekorasi > Vas > Vas Bunga Kecil,Home & Garden > Decor > Vases > Bud Vases,3,True,False,2,Gaya barang | Bahan,
253,PERLENGKAPAN BERKEBUN LAINNYA,3,9,"Hobi, Ibadah, dan Olahraga > BERKEBUN > PERLENGKAPAN BERKEBUN LAINNYA",False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Rumput & Taman > Berkebun
279,DOOR BELL (BEL RUMAH),3,9,Elektronik > ALAT ELEKTRONIK RUMAH LAINNYA > DOOR BELL (BEL RUMAH),False,UNMAPPED,0.2,19,,UNMAPPED,0.2,,global,19,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Anjing > Rumah Anjing
297,BUSUR,3,9,Alat dan Buku Tulis > ALAT MENGGAMBAR / MELUKIS > BUSUR,False,UNMAPPED,0.5,11,,UNMAPPED,0.5,,global,11,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Alat Seni & Kerajinan > Alat Ukur & Penanda Kerajinan > Busur Derajat
318,BUKU KAS,3,9,Alat dan Buku Tulis > BUKU TULIS > BUKU KAS,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Media > Buku
337,KERTAS CONCORD,3,9,Alat dan Buku Tulis > KERTAS > KERTAS CONCORD,False,UNMAPPED,0.333,27,,UNMAPPED,0.333,,global,27,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Bahan Seni & Kerajinan > Kertas Seni & Kerajinan > Cardstock & Kertas Kliping > Kertas Kliping
376,"DASI, SYAL, DAN TALI SUSPENDER ANAK",3,9,"Fashion > AKSESORIS FASHION ANAK > DASI, SYAL, DAN TALI SUSPENDER ANAK",True,UNMAPPED,0.2,3,,UNMAPPED,0.25,,global,2,,,,,,,,,Busana dan Aksesori > Aksesori Pakaian > Dasi
418,CINCIN ANAK-ANAK,3,9,Fashion > PERHIASAN ANAK > CINCIN ANAK-ANAK,True,UNMAPPED,0.5,1,,EXACT,1.0,exact-stripped,vertical,1,aa-6-9,Busana dan Aksesori > Perhiasan > Cincin,Apparel & Accessories > Jewelry > Rings,2,False,True,11,Kelompok usia | Warna | Gaya potongan batu permata | Jenis batu permata | Bahan perhiasan | Jenis perhiasan | Pola | Desain cincin | Ukuran cincin | Bentuk batu | Jenis kelamin sasaran,
420,KALUNG ANAK-ANAK,3,9,Fashion > PERHIASAN ANAK > KALUNG ANAK-ANAK,True,UNMAPPED,0.5,1,,EXACT,1.0,exact-stripped,vertical,1,aa-6-8,Busana dan Aksesori > Perhiasan > Kalung,Apparel & Accessories > Jewelry > Necklaces,2,True,True,8,Kelompok usia | Warna | Bahan perhiasan | Jenis perhiasan | Desain kalung | Jenis panjang kalung | Pola | Jenis kelamin sasaran,
446,SEPATU WEDGES WANITA,3,9,Fashion > SEPATU WANITA > SEPATU WEDGES WANITA,True,UNMAPPED,0.333,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Busana dan Aksesori > Sepatu
460,DEKORASI PEWARNA KUKU,3,9,Kosmetik dan Alat Kecantikan > MAKE UP KUKU > DEKORASI PEWARNA KUKU,False,UNMAPPED,0.333,1,,UNMAPPED,0.333,,global,1,,,,,,,,,Rumah & Taman > Dekorasi
518,KOPI BUBUK,4,9,"Makanan dan Minuman > COKLAT, KOPI & TEH > KOPI MENTAH > KOPI BUBUK",False,FUZZY,0.667,1,"Makanan, Minuman & Tembakau > Minuman > Kopi > Biji Kopi & Kopi Bubuk",FUZZY,0.667,fuzzy-raw,vertical,1,fb-1-3-1,"Makanan, Minuman & Tembakau > Minuman > Kopi > Biji Kopi & Kopi Bubuk","Food, Beverages & Tobacco > Beverages > Coffee > Coffee Beans & Ground Coffee",3,True,False,12,Informasi alergen | Kandungan kafein | Spesies biji kopi | Bentuk produk kopi | Sangrai kopi | Negara | Metode dekafeinasi | Preferensi diet | Suplemen makanan | Rasa | Bentuk produk makanan | Ukuran gilingan,
558,RAGI,4,9,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE > RAGI,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Ragi",EXACT,1.0,exact-raw,vertical,1,fb-2-5-36,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Ragi","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Yeast",3,False,True,5,Informasi alergen | Preferensi diet | Bentuk produk makanan | Persyaratan penyimpanan | Aplikasi ragi,
603,KERUPUK ,4,9,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > KERUPUK ,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Makanan Ringan > Kerupuk Beras"
626,MINYAK KANOLA,4,9,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MINYAK > MINYAK KANOLA,False,UNMAPPED,0.333,31,,UNMAPPED,0.333,,global,31,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Vitamin & Suplemen Hewan Piaraan > Minyak Ikan
660,TEPUNG TAPIOKA,4,9,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > TEPUNG > TEPUNG TAPIOKA,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Tepung"
724,KACANG TANAH,4,9,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KACANG TANAH,False,FUZZY,0.667,1,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Minyak Goreng > Minyak Kacang Tanah",FUZZY,0.667,fuzzy-raw,vertical,1,fb-2-5-12-5,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Minyak Goreng > Minyak Kacang Tanah","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Cooking Oils > Peanut Oil",4,True,False,4,Informasi alergen | Preferensi diet | Metode pengolahan minyak | Persyaratan penyimpanan,
738,KETUMBAR,4,9,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KETUMBAR,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
837,HIP SEAT,4,9,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI > PERLENGKAPAN BEPERGIAN ANAK & BAYI > HIP SEAT,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
869,KELAMBU,4,9,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI > PERLENGKAPAN TIDUR ANAK & BAYI > KELAMBU,False,UNMAPPED,0.5,6,,UNMAPPED,0.5,,global,6,,,,,,,,,Furnitur > Furnitur Bayi & Balita > Aksesori Buaian & Boks Ayunan > Kanopi dan Kelambu
938,ANTI NYAMUK ELEKTRIK,4,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > ANTI HAMA & SERANGGA > ANTI NYAMUK ELEKTRIK,False,UNMAPPED,0.4,1,,UNMAPPED,0.4,,global,1,,,,,,,,,Peralatan Olahraga > Rekreasi Luar Ruang > Berkemah & Hiking > Kelambu & Tabir Serangga > Kelambu Kepala Anti Nyamuk
1051,SKIPROPE (LOMPAT TALI / ALAT SKIPPING),4,9,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN FITNESS > SKIPROPE (LOMPAT TALI / ALAT SKIPPING)",False,UNMAPPED,0.4,2,,UNMAPPED,0.4,,global,2,,,,,,,,,Peralatan Olahraga > Peralatan Latihan Umum & Kebugaran > Kardio > Tali Lompat
1100,KABEL VGA,4,9,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > SUKU CADANG KOMPUTER > KABEL VGA,False,EXACT,1.0,1,Elektronik > Aksesori Elektronik > Kabel > Kabel Audio & Video > Kabel VGA,EXACT,1.0,exact-raw,vertical,1,el-7-7-1-3,Elektronik > Aksesori Elektronik > Kabel > Kabel Audio & Video > Kabel VGA,Electronics > Electronics Accessories > Cables > Audio & Video Cables > VGA Cables,4,True,False,12,Jenis konektor kabel audio/video (ujung A) | Jenis konektor kabel audio/video (ujung B) | Bahan rumah kabel | Pelindung kabel | Warna | Pelapisan kontak konektor | Gender konektor | Orientasi konektor | Antarmuka perangkat | Bahan | Pola | Sumber listrik,
1150,PLAYSUIT / JUMPSUIT ANAK PEREMPUAN,4,9,Fashion > FASHION ANAK & BAYI > PAKAIAN ANAK PEREMPUAN > PLAYSUIT / JUMPSUIT ANAK PEREMPUAN,True,UNMAPPED,0.333,4,,UNMAPPED,0.333,,global,4,,,,,,,,,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Pakaian Dalam Bayi & Anak > Pakaian Dalam Anak Perempuan
1210,CELANA CROP WANITA,4,9,Fashion > FASHION WANITA > BAWAHAN WANITA > CELANA CROP WANITA,True,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,3,,,,,,,,,Busana dan Aksesori > Pakaian > Lingeri > Celana Dalam Wanita
1390,OBAT TETES MATA,5,9,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN > PEREDA NYERI & OBAT LUAR > OBAT TETES MATA,False,UNMAPPED,0.5,2,,UNMAPPED,0.5,,global,2,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Obat Hewan Piaraan > Obat Telinga & Mata
1412,PELEMBUT & PEWANGI PAKAIAN (SOFTENER) KEMASAN BOTOL,5,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN LAUNDRY > PELEMBUT & PEWANGI PAKAIAN (SOFTENER) > PELEMBUT & PEWANGI PAKAIAN (SOFTENER) KEMASAN BOTOL,False,UNMAPPED,0.167,2,,UNMAPPED,0.167,,global,2,,,,,,,,,Busana dan Aksesori > Pakaian
1492,CAIRAN PEMBERSIH DAPUR KEMASAN BOTOL / SPRAY,6,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PEMBERSIH DAPUR > CAIRAN PEMBERSIH DAPUR > CAIRAN PEMBERSIH DAPUR KEMASAN BOTOL / SPRAY,False,UNMAPPED,0.286,1,,UNMAPPED,0.286,,global,1,,,,,,,,,Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Rambut > Aksesori Alat Penata Rambut > Botol Spray Rambut
1515,SERAP AIR & PENYERAP BAU KEMASAN REFILL (POUCH),6,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PERAWATAN & PEMBERSIH RUMAH TANGGA LAINNYA > SERAP AIR & PENYERAP BAU > SERAP AIR & PENYERAP BAU KEMASAN REFILL (POUCH),False,UNMAPPED,0.143,1,,UNMAPPED,0.143,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Minuman > Air"
1520,PEMBERSIH KACA (WIPER),6,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > PEMBERSIH KACA (WIPER),False,FUZZY,0.667,1,Rumah & Taman > Perlengkapan Rumah Tangga > Perlengkapan Pembersih Rumah Tangga > Produk Pembersih Rumah Tangga > Pembersih Kaca & Permukaan > Pembersih Kaca,FUZZY,0.667,fuzzy-raw,vertical,1,hg-10-6-11-9-1,Rumah & Taman > Perlengkapan Rumah Tangga > Perlengkapan Pembersih Rumah Tangga > Produk Pembersih Rumah Tangga > Pembersih Kaca & Permukaan > Pembersih Kaca,Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > Glass & Surface Cleaners > Glass Cleaners,5,True,False,16,Jenis wadah kimia | Bentuk produk kimia | Fitur keamanan bahan kimia | Permukaan pembersihan | Warna | Jenis dispenser | Keharuman | Fitur pembersih kaca dan permukaan | Fitur pembersih kaca | Bahan-bahan | Bahan | Tingkat PH | Pola | Bentuk produk | Ruang yang cocok | Jenis penggunaan,
1591,SABUT NILON SAJA,7,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SABUT & SPONS > SABUT NILON SAJA,False,UNMAPPED,0.25,2,,UNMAPPED,0.25,,global,2,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Ikan & Akuatik > Perlengkapan Pembersih Akuarium > Sabut Gosok
1611,TISU NAPKIN (KASAR),7,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU > TISU NAPKIN (KASAR),False,UNMAPPED,0.25,6,,UNMAPPED,0.25,,global,6,,,,,,,,,Seni & Hiburan > Pesta & Perayaan > Pemberian Hadiah > Bungkus Kado > Kertas Tisu
1641,KOREK API,7,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > KOREK API,False,UNMAPPED,0.333,6,,UNMAPPED,0.333,,global,6,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Barang Koleksi > Model Skala > Kereta Api
1654,ROL KUE / GILINGAN ADONAN (ROLLING PIN),7,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > ROL KUE / GILINGAN ADONAN (ROLLING PIN),False,UNMAPPED,0.167,4,,UNMAPPED,0.167,,global,4,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Barang Koleksi > Koleksi Olahraga > Aksesori Kipas Olahraga > Pin
1663,TUSUK SATE,7,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > TUSUK SATE,False,EXACT,1.0,1,Rumah & Taman > Dapur & Ruang Makan > Peralatan & Perlengkapan Dapur > Tusuk Sate & Makanan > Tusuk Sate,EXACT,1.0,exact-raw,vertical,1,hg-11-8-33-1,Rumah & Taman > Dapur & Ruang Makan > Peralatan & Perlengkapan Dapur > Tusuk Sate & Makanan > Tusuk Sate,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Food Sticks & Skewers > Food Skewers,4,True,False,8,Petunjuk pembersihan | Warna | Bahan pegangan | Pola | Bentuk | Jenis ujung tusuk sate | Bahan alat/perkakas | Jenis penggunaan,
1665,ALAT UNTUK BAKAR SATE,7,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT MASAK > ALAT UNTUK BAKAR SATE,False,UNMAPPED,0.25,41,,UNMAPPED,0.25,,global,41,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Alat Seni & Kerajinan > Alat Benang & Benang Rajut > Card & Sikat Serat > Alat Teasing
1690,TONG AIR,7,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > TEMPAT PENYIMPANAN LAINNYA > TONG AIR,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Minuman > Air"
1707,SENDOK PASTA ,8,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > SENDOK DAPUR > SENDOK PASTA ,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Dapur & Ruang Makan > Peralatan Makan > Peralatan Makan > Sendok
1716,PANCI ANTI LENGKET,8,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT MASAK > PANCI > PANCI ANTI LENGKET,False,UNMAPPED,0.333,1,,UNMAPPED,0.333,,global,1,,,,,,,,,Rumah & Taman > Dapur & Ruang Makan > Aksesori Peralatan Dapur > Aksesori Pembuat Yoghurt > Panci
1738,PIRING ANYAMAN,8,9,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > PIRING > PIRING ANYAMAN,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Dapur & Ruang Makan > Peralatan Makan > Peralatan Makan > Piring
1864,UNDERPAD,4,9,Perawatan Diri & Rumah Tangga > Perawatan Diri > KEBUTUHAN KHUSUS LANJUT USIA > UNDERPAD,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
56,PERHIASAN DEWASA,2,8,Fashion > PERHIASAN DEWASA,True,UNMAPPED,0.5,2,,EXACT,1.0,exact-stripped,vertical,1,aa-6,Busana dan Aksesori > Perhiasan,Apparel & Accessories > Jewelry,1,False,True,12,Kelompok usia | Petunjuk perawatan | Warna | Tingkat warna berlian | Tingkat fluoresensi | Tingkat kejernihan batu permata | Bahan perhiasan | Jenis perhiasan | Pola | Metode pembuatan batu | Batu potong berkualitas tinggi | Jenis kelamin sasaran,
106,TEPUNG,3,8,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > TEPUNG,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Tepung",EXACT,1.0,exact-raw,vertical,1,fb-2-5-20,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Tepung","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Flour",3,True,False,6,Informasi alergen | Preferensi diet | Tekstur gilingan tepung | Metode pengolahan tepung | Jenis tepung/bulir | Persyaratan penyimpanan,
155,GEGEP,3,8,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > GEGEP,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
157,GERINDA (GRINDER),3,8,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > GERINDA (GRINDER),False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Perkakas > Peralatan > Gerinda
207,SUKU CADANG MOTOR,3,8,"Hobi, Ibadah, dan Olahraga > Perawatan & Suku Cadang Motor > SUKU CADANG MOTOR",False,UNMAPPED,0.5,3,,UNMAPPED,0.5,,global,3,,,,,,,,,Peralatan Olahraga > Rekreasi Luar Ruang > Skuter Riding > Komponen Skuter Listrik > Suku Cadang Suspensi
234,PERALATAN & PERLENGKAPAN SEPEDA,3,8,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN SEPEDA",False,FUZZY,0.667,1,Peralatan Olahraga > Rekreasi Luar Ruang > Bersepeda > Aksesori Sepeda > Peralatan Sepeda,FUZZY,0.667,fuzzy-raw,vertical,1,sg-4-4-1-22,Peralatan Olahraga > Rekreasi Luar Ruang > Bersepeda > Aksesori Sepeda > Peralatan Sepeda,Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Tools,4,False,True,8,Ukuran baterai | Jenis baterai | Warna | Komponen sepeda yang kompatibel | Tipe sepeda yang kompatibel | Pola | Kondisi berkendara yang sesuai | Fungsi alat meliputi,
246,MEDIA TANAM,3,8,"Hobi, Ibadah, dan Olahraga > BERKEBUN > MEDIA TANAM",False,EXACT,1.0,1,Rumah & Taman > Rumput & Taman > Berkebun > Hidroponik > Media Tanam,EXACT,1.0,exact-raw,global,1,hg-12-1-19-2,Rumah & Taman > Rumput & Taman > Berkebun > Hidroponik > Media Tanam,Home & Garden > Lawn & Garden > Gardening > Hydroponics > Growing Media,4,False,True,7,Warna | Bahan | Tingkat PH | Pola | Sertifikasi & standar produk | Sterilitas produk | Ruang yang cocok,
266,PANCI ELEKTRIK,3,8,Elektronik > ALAT ELEKTRONIK DAPUR > PANCI ELEKTRIK,False,UNMAPPED,0.5,2,,UNMAPPED,0.5,,global,2,,,,,,,,,Rumah & Taman > Dapur & Ruang Makan > Aksesori Peralatan Dapur > Aksesori Pembuat Yoghurt > Panci
293,SETRIKA LISTRIK,3,8,Elektronik > ALAT ELEKTRONIK RUMAH LAINNYA > SETRIKA LISTRIK,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Peralatan Rumah Tangga > Peralatan Penatu > Setrika & Sistem Setrika > Setrika
336,ORDNER,3,8,Alat dan Buku Tulis > FILE ORGANIZER > ORDNER,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
341,KERTAS KARTON,3,8,Alat dan Buku Tulis > KERTAS > KERTAS KARTON,False,UNMAPPED,0.333,28,,UNMAPPED,0.333,,global,28,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Bahan Seni & Kerajinan > Kertas Seni & Kerajinan > Cardstock & Kertas Kliping > Kertas Kliping
363,LEM KERTAS,3,8,Alat dan Buku Tulis > PERALATAN UMUM > LEM KERTAS,False,UNMAPPED,0.333,38,,UNMAPPED,0.333,,global,38,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Bahan Seni & Kerajinan > Kertas Seni & Kerajinan > Cardstock & Kertas Kliping > Kertas Kliping
386,SAPU TANGAN DEWASA,3,8,Fashion > AKSESORIS FASHION DEWASA > SAPU TANGAN DEWASA,True,FUZZY,0.667,1,Busana dan Aksesori > Aksesori Pakaian > Sapu Tangan,EXACT,1.0,exact-stripped,vertical,1,aa-2-16,Busana dan Aksesori > Aksesori Pakaian > Sapu Tangan,Apparel & Accessories > Clothing Accessories > Handkerchiefs,2,True,True,6,Item aksesori yang disertakan | Kelompok usia | Warna | Kain | Pola | Jenis kelamin sasaran,
461,PEMBERSIH KUKU,3,8,Kosmetik dan Alat Kecantikan > MAKE UP KUKU > PEMBERSIH KUKU,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Peralatan Olahraga > Rekreasi Luar Ruang > Berkuda > Perawatan Kuda > Perawatan Kuda > Sisir, Sikat & Sarung Tangan Perawatan Kuda > Groomer Kuda > Alat Pembersih Kuku Kuda"
501,AIR MINERAL,4,8,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN > AIR MINERAL,False,FUZZY,0.667,1,"Makanan, Minuman & Tembakau > Minuman > Air > Air Mineral Biasa",FUZZY,0.667,fuzzy-raw,vertical,1,fb-1-16-3,"Makanan, Minuman & Tembakau > Minuman > Air > Air Mineral Biasa","Food, Beverages & Tobacco > Beverages > Water > Flat Mineral Water",3,True,False,7,Informasi alergen | Bahan wadah | Preferensi diet | Suplemen makanan | Rasa | Jenis kemasan | Bahan kemasan,
579,GULA BATU,4,8,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS > GULA BATU,False,UNMAPPED,0.333,32,,UNMAPPED,0.333,,global,32,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Ikan & Akuatik > Dekorasi Akuarium > Batu Akuarium
595,SAYURAN BEKU,4,8,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > SAYURAN BEKU,False,UNMAPPED,0.333,6,,UNMAPPED,0.333,,global,6,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Ikan & Akuatik > Makanan Ikan > Makanan Beku
599,BAHAN MAKANAN KERING LAINNYA,4,8,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > BAHAN MAKANAN KERING LAINNYA,False,UNMAPPED,0.5,3,,UNMAPPED,0.5,,global,3,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Ikan & Akuatik > Makanan Ikan > Makanan Ikan Kering
625,MINYAK JAGUNG,4,8,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MINYAK > MINYAK JAGUNG,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Minyak Goreng > Minyak Jagung",EXACT,1.0,exact-raw,vertical,1,fb-2-5-12-3,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Minyak Goreng > Minyak Jagung","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Cooking Oils > Corn Oil",4,True,False,4,Informasi alergen | Preferensi diet | Metode pengolahan minyak | Persyaratan penyimpanan,
