id,name,name_en,path,depth,numchild,full_code,is_public,products,products_active,cum_products
689,SRIKAYA (CUSTARD APPLE),,000100070001000S,4,0,A001-06-01-28,true,0,0,106161
691,TERONG BELANDA,,000100070001000U,4,0,A001-06-01-30,true,0,0,106161
696,ALANG-ALANG,,0001000700050001,4,0,A001-06-05-01,true,0,0,106161
697,ARAGULA,,0001000700050002,4,0,A001-06-05-02,true,0,0,106161
699,ASPARAGUS,,0001000700050004,4,0,A001-06-05-04,true,0,0,106161
713,DAUN MINT,,000100070005000I,4,0,A001-06-05-18,true,0,0,106161
714,DAUN PEPAYA,,000100070005000J,4,0,A001-06-05-19,true,0,0,106161
715,DAUN PISANG,,000100070005000K,4,0,A001-06-05-20,true,0,0,106161
716,DAUN SALAM,,000100070005000L,4,0,A001-06-05-21,true,0,0,106161
717,DAUN SINGKONG,,000100070005000M,4,0,A001-06-05-22,true,0,0,106161
725,KACANG TANGKIL (MELINJO),,000100070005000U,4,0,A001-06-05-31,true,0,0,106161
730,KECAMBAH,,000100070005000Z,4,0,A001-06-05-36,true,0,0,106161
731,KECIWIS,,0001000700050010,4,0,A001-06-05-37,true,0,0,106161
732,KECOMBRANG,,0001000700050011,4,0,A001-06-05-38,true,0,0,106161
733,KELAPA,,0001000700050012,4,0,A001-06-05-39,true,0,0,106161
742,KYURI,,000100070005001B,4,0,A001-06-05-48,true,0,0,106161
747,LEUNCA,,000100070005001G,4,0,A001-06-05-53,true,0,0,106161
748,LIDAH BUAYA,,000100070005001H,4,0,A001-06-05-54,true,0,0,106161
750,NAI BAI (MINI PAKCOY),,000100070005001J,4,0,A001-06-05-56,true,0,0,106161
751,OKRA,,000100070005001K,4,0,A001-06-05-57,true,0,0,106161
755,PALA,,000100070005001O,4,0,A001-06-05-61,true,0,0,106161
758,PEKAK,,000100070005001R,4,0,A001-06-05-64,true,0,0,106161
759,PETAI,,000100070005001S,4,0,A001-06-05-65,true,0,0,106161
760,RADISH,,000100070005001T,4,0,A001-06-05-66,true,0,0,106161
761,REBUNG,,000100070005001U,4,0,A001-06-05-67,true,0,0,106161
762,SALAD SIAP MAKAN DALAM KEMASAN,,000100070005001V,4,0,A001-06-05-68,true,0,0,106161
766,SELADA BUTTERHEAD,,000100070005001Z,4,0,A001-06-05-72,true,0,0,106161
767,SELADA CHICORY,,0001000700050020,4,0,A001-06-05-73,true,0,0,106161
768,SELADA ICEBERG,,0001000700050021,4,0,A001-06-05-74,true,0,0,106161
770,SELADA MERAH,,0001000700050023,4,0,A001-06-05-76,true,0,0,106161
778,TEMPE MENDOAN,,000100070005002B,4,0,A001-06-05-84,true,0,0,106161
780,TERONG LALAP (TERONG BULAT),,000100070005002D,4,0,A001-06-05-86,true,0,0,106161
803,LOTION ANTI NYAMUK ANAK & BAYI,,0002000100030006,4,0,A002-01-03-06,true,0,0,106161
813,SPRAY RAMBUT ANAK & BAYI,,0002000100050006,4,0,A002-01-05-06,true,0,0,106161
816,PENGHANGAT BOTOL ELEKTRIK,,0002000200010003,4,0,A002-02-01-03,true,0,0,106161
817,PENJEPIT BOTOL SUSU,,0002000200010004,4,0,A002-02-01-04,true,0,0,106161
821,BABY CAR SEAT,,0002000200020001,4,0,A002-02-02-01,true,0,0,106161
834,CARRIER,,0002000300010001,4,0,A002-03-01-01,true,0,0,106161
843,KAPAS ANAK & BAYI,,0002000300020004,4,0,A002-03-02-04,true,0,0,106161
848,PENITI ANAK & BAYI,,0002000300030003,4,0,A002-03-03-03,true,0,0,106161
849,TIMBANGAN ANAK & BAYI,,0002000300030004,4,0,A002-03-03-04,true,0,0,106161
857,SPONS MANDI ANAK & BAYI,,0002000300050003,4,0,A002-03-05-03,true,0,0,106161
859,AKSESORIS BOTOL,,0002000300060001,4,0,A002-03-06-01,true,0,0,106161
862,CELEMEK MENYUSUI,,0002000300060004,4,0,A002-03-06-04,true,0,0,106161
866,SPARE PART POMPA ASI,,0002000300060008,4,0,A002-03-06-08,true,0,0,106161
901,KRIM STRETCH MARK,,000B000800030006,4,0,A003-01-03-06,true,0,0,106161
925,SUPLEMEN MAKANAN,,000B000800080002,4,4,A003-01-08-02,true,0,0,106161
931,ALAT KESEHATAN SEKSUAL LAINNYA,,000B0008000B0001,4,0,A003-01-11-01,true,0,0,106161
948,PEMBERSIH KACA,,000B000A00030002,4,1,A003-02-03-02,true,0,0,106161
974,DONGKRAK MOBIL,,0005000100010004,4,0,A005-01-01-04,true,0,0,106161
984,CAIRAN WIPER MOBIL,,0005000100030002,4,0,A005-01-03-02,true,0,0,106161
998,PENTIL BAN MOTOR,,0005000800020003,4,0,A005-02-02-03,true,0,0,106161
1000,TUTUP PENTIL MOTOR,,0005000800020005,4,0,A005-02-02-05,true,0,0,106161
1010,BENANG WOL,,0005000200010004,4,0,A005-03-01-04,true,0,0,106161
1013,GUNTING BEBEK,,0005000200040002,4,0,A005-03-04-02,true,0,0,106161
1020,PITA JACQUARD,,00050002000C0002,4,0,A005-03-12-02,true,0,0,106161
1026,DRUM,,0005000400010001,4,2,A005-05-01-01,true,0,0,106161
1028,HARMONIKA,,0005000400010003,4,0,A005-05-01-03,true,0,0,106161
1030,PIANIKA,,0005000400010005,4,3,A005-05-01-05,true,0,0,106161
1033,TAMTAM KULIT,,0005000400010008,4,0,A005-05-01-08,true,0,0,106161
1034,GRIP RAKET BADMINTON,,0005000400020001,4,0,A005-05-02-01,true,0,0,106161
1036,SENAR RAKET BADMINTON,,0005000400020003,4,0,A005-05-02-03,true,0,0,106161
1038,TAS BADMINTON,,0005000400020005,4,0,A005-05-02-05,true,0,0,106161
1046,ALAT PUSH UP,,0005000400050001,4,0,A005-05-05-01,true,0,0,106161
1060,KURSI SEPEDA,,0005000400080003,4,0,A005-05-08-03,true,0,0,106161
1073,UNUSED 4,,000F0003,2,1,Z003-04,true,0,0,106161
1078,PAKAN BURUNG,,0005000700030005,4,0,A005-08-03-05,true,0,0,106161
1108,KABEL MULTI,,0006000200030006,4,0,A006-02-03-06,true,0,0,106161
1195,BAWAHAN MUSLIM WANITA,,0008000500030002,4,0,A008-05-03-02,true,0,0,106161
1220,GAUN KERJA,,0008000500060002,4,0,A008-05-06-02,true,0,0,106161
1221,GAUN MALAM,,0008000500060003,4,0,A008-05-06-03,true,0,0,106161
1227,BAJU HAMIL & MENYUSUI WANITA,,0008000500080001,4,0,A008-05-08-01,true,0,0,106161
1230,PIYAMA ATASAN WANITA,,0008000500090002,4,0,A008-05-09-02,true,0,0,106161
1237,PAKAIAN DALAM OLAHRAGA WANITA,,0008000800020003,4,2,A008-08-02-03,true,0,0,106161
1239,BACK SUPPORT (PUNGGUNG),,0008000800030002,4,0,A008-08-03-02,true,0,0,106161
1240,ELBOW SUPPORT (SIKU),,0008000800030003,4,0,A008-08-03-03,true,0,0,106161
1242,SHIN SUPPORT (TULANG KERING KAKI),,0008000800030005,4,0,A008-08-03-05,true,0,0,106161
1243,SHOULDER SUPPORT (BAHU),,0008000800030006,4,0,A008-08-03-06,true,0,0,106161
1244,WRIST SUPPORT (PERGELANGAN TANGAN),,0008000800030007,4,0,A008-08-03-07,true,0,0,106161
1250,SEPATU SLIP ON ANAK LAKI-LAKI,,0008000B00010006,4,0,A008-11-01-06,true,0,0,106161
1255,SEPATU BOOTS ANAK PEREMPUAN,,0008000B00020004,4,0,A008-11-02-04,true,0,0,106161
1258,SEPATU SLIP ON ANAK PEREMPUAN,,0008000B00020007,4,0,A008-11-02-07,true,0,0,106161
1260,SEPATU WEDGES ANAK PEREMPUAN,,0008000B00020009,4,0,A008-11-02-09,true,0,0,106161
1267,TAS KANTOR PRIA,,0008000E00020004,4,0,A008-14-02-04,true,0,0,106161
1326,JUS SAYURAN,,00010003000200030003,5,0,A001-02-01-03-03,true,0,0,106161
1330,RAMBUT NENEK,,00010005000400060004,5,0,A001-04-04-06-04,true,0,0,106161
1351,BAWANG PUTIH BIASA,,00010007000500070001,5,0,A001-06-05-07-01,true,0,0,106161
1352,BAWANG PUTIH HITAM (BAWANG HITAM),,00010007000500070002,5,0,A001-06-05-07-02,true,0,0,106161
1359,POPOK (DIAPERS) ANAK & BAYI SEKALI PAKAI (DISPOSABLE),,00020003000200050002,5,2,A002-03-02-05-02,true,0,0,106161
1364,SABUN CUCI TANGAN BATANG,,000B00080003000A0001,5,0,A003-01-03-10-01,true,0,0,106161
1366,SABUN CUCI TANGAN FOAMING,,000B00080003000A0003,5,2,A003-01-03-10-03,true,0,0,106161
1393,OBAT MINUM UNTUK PENCERNAAN & MAAG,,000B0008000A00020003,5,4,A003-01-10-02-03,true,0,0,106161
1402,PERTOLONGAN PERTAMA LAINNYA,,000B0008000A00030006,5,0,A003-01-10-03-06,true,0,0,106161
1420,CAIRAN PEMBERSIH KACA,,000B000A000300020001,5,3,A003-02-03-02-01,true,0,0,106161
1428,PEMBERSIH SEPATU,,000B000A000300050003,5,0,A003-02-03-05-03,true,0,0,106161
1429,POLES DAN ANTI KARAT UNTUK LOGAM,,000B000A000300050004,5,0,A003-02-03-05-04,true,0,0,106161
1430,SEMIR SEPATU,,000B000A000300050005,5,2,A003-02-03-05-05,true,0,0,106161
1443,DRUM,,00050004000100010001,5,0,A005-05-01-01-01,true,0,0,106161
1452,TAS PIANIKA (CASE),,00050004000100050003,5,0,A005-05-01-05-03,true,0,0,106161
1457,KAUS OLAHRAGA WANITA,,00080008000200010001,5,0,A008-08-02-01-01,true,0,0,106161
1458,JAKET OLAHRAGA WANITA,,00080008000200010002,5,0,A008-08-02-01-02,true,0,0,106161
1462,PAKAIAN DALAM OLAHRAGA WANITA,,00080008000200030002,5,0,A008-08-02-03-02,true,0,0,106161
1465,KOPER KABIN HARD CASE,,0008000E000300020001,5,0,A008-14-03-02-01,true,0,0,106161
1466,KOPER KABIN SOFT CASE,,0008000E000300020002,5,0,A008-14-03-02-02,true,0,0,106161
1467,KOPER BAGASI HARD CASE,,0008000E000300030001,5,0,A008-14-03-03-01,true,0,0,106161
1468,KOPER BAGASI SOFT CASE,,0008000E000300030002,5,0,A008-14-03-03-02,true,0,0,106161
1582,KAIN DUSTER UNTUK MENYAPU,,000B000A00070001000100030001,7,0,A003-02-05-01-01-03-01,true,0,0,106161
1614,HOLDER SIKAT GIGI ANAK,,000B000A00070001000200060001,7,0,A003-02-05-01-02-06-01,true,0,0,106161
1617,TEMPAT SABUN BATANG STAINLESS STEEL,,000B000A000700010002000A0002,7,0,A003-02-05-01-02-10-02,true,0,0,106161
1686,SEDOTAN,,000B000A0007000100030005000A,7,3,A003-02-05-01-03-05-10,true,0,0,106161
1688,STIK KAYU UNTUK ESKRIM,,000B000A0007000100030005000C,7,2,A003-02-05-01-03-05-12,true,0,0,106161
1693,PAPAN CUCIAN (PENGGILESAN) KAYU,,000B000A00070001000400090002,7,0,A003-02-05-01-04-09-02,true,0,0,106161
1694,PAPAN CUCIAN (PENGGILESAN) KARET,,000B000A00070001000400090003,7,0,A003-02-05-01-04-09-03,true,0,0,106161
1700,KOREK API KAYU,,000B000A0007000100030001000M0002,8,0,A003-02-05-01-03-01-22-02,true,0,0,106161
1746,MANGKUK ENAMEL,,000B000A000700010003000500040001,8,0,A003-02-05-01-03-05-04-01,true,0,0,106161
1753,GELAS / CUP ENAMEL,,000B000A000700010003000500050001,8,0,A003-02-05-01-03-05-05-01,true,0,0,106161
1766,CANGKIR ENAMEL,,000B000A000700010003000500070001,8,0,A003-02-05-01-03-05-07-01,true,0,0,106161
1784,STIK ES KRIM KAYU,,000B000A0007000100030005000C0002,8,0,A003-02-05-01-03-05-12-02,true,0,0,106161
1790,AREA DISPLAY,,000F0007,2,7,Z003-B001,false,0,0,106161
1792,LADY AMERICA,,000F00070005,3,0,Z003-B001-03,true,0,0,106161
1793,KIRIN,,000F00070004,3,0,Z003-B001-04,true,0,0,106161
1797,GIRL,,000F0007000300020008,5,0,Z003-B001-05-01-08,true,0,0,106161
1800,LADIES,,000F0007000300020005,5,0,Z003-B001-05-01-05,true,0,0,106161
1801,FEMME,,000F0007000300020004,5,0,Z003-B001-05-01-04,true,0,0,106161
1805,GIRL OBRAL,,000F0007000300010008,5,0,Z003-B001-05-02-08,true,0,0,106161
1806,CASUAL OBRAL,,000F0007000300010007,5,0,Z003-B001-05-02-07,true,0,0,106161
1807,KEMEJA OBRAL,,000F0007000300010006,5,0,Z003-B001-05-02-06,true,0,0,106161
1808,LADIES OBRAL,,000F0007000300010005,5,0,Z003-B001-05-02-05,true,0,0,106161
1809,FEMME OBRAL,,000F0007000300010004,5,0,Z003-B001-05-02-04,true,0,0,106161
1811,FORMAL OBRAL,,000F0007000300010002,5,0,Z003-B001-05-02-02,true,0,0,106161
1812,JEANS OBRAL,,000F0007000300010001,5,0,Z003-B001-05-02-01,true,0,0,106161
1826,-,-,000F0005,2,0,Z003-00,false,0,0,106161
1827,---,----,000F0006,2,0,Z003-000,false,0,0,106161
1828,-,-,0008000G,2,0,A008-0000,false,0,0,106161
1860,PERAWATAN KAKI,,000F00040001,3,0,Z003-05-14,false,0,0,106161
